party_name,candidate_name,candidate_id,deputy_name,has_details,detail_url
PAN,SANTIAGO CREEL MIRANDA,10801,JULIO CASTILLO LOPEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10801
PAN,MARGARITA SALDAÑA HERNANDEZ,10805,MARIANA RANGEL GUERRERO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10805
PAN,MAURICIO TABE ECHARTEA,10811,JOSE ANTONIO PATIÑO PASTRANA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10811
PAN,KENIA LOPEZ RABADAN,10815,TERESITA VICENCIO ALVAREZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10815
PAN,CARLOS GELISTA GONZALEZ,10827,JOSE LUIS NIEVES BUENO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10827
PAN,MARIA TERESA GOMEZ MONT Y URUETA,10833,LASKHMI PAOLA DE LA LANZA LUNA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10833
PAN,GONZALO ALTAMIRANO DIMAS,,RICARDO RUBIO TORRES,False,
PAN,MARIA DEL CARMEN SEGURA RANGEL,10857,DULCE ESMERALDA MENDOZA FLORES,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10857
PAN,JOSE LUIS LUEGE TAMARGO,,FELIPE DE JESUS REBOLLO AGUILAR,False,
PAN,ALICIA GALVAN LOPEZ,10851,ALEJANDRA LASCURAIN ESCALANTE,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10851
PAN,JORGE ALBERTO LARA RIVERA,10863,ISRAEL PEREZ DE GANTE,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10863
PAN,AMERICA ALEJANDRA RANGEL LORENZANA,10865,GRACIELA EVODIA MARTINEZ FUENTES,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10865
PAN,EDUARDO ISMAEL AGUILAR SIERRA,,JUAN PABLO OLIVEROS VALDOVINOS,False,
PAN,LORENA RIOS MARTINEZ,,MARIA TERESA ESTRADA MONROY,False,
PAN,HECTOR SAUL TELLEZ HERNANDEZ,,GUSTAVO MARTINEZ JUAMBELZ,False,
PAN,MONICA LETICIA SERRANO PEÑA,10881,GUADALUPE VIOLETA CRUZ ESPONDA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10881
PAN,JORGE PALACIOS ARROYO,10883,JOSE MANUEL OROZCO GARCIA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10883
PAN,SILVIA ESTHER PEREZ CEBALLOS,,GLORIA ALEJANDRA LANDA PEÑA,False,
PAN,JESUS RAUL SANCHEZ SANCHEZ,,JORGE ISRAEL CARRASCO CAMPOS,False,
PAN,ROSAURA VIRGINIA DENEGRE VAUGHT RAMIREZ,10889,SOFIA FIGUEROA TORRES,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10889
PAN,ALEJANDRO AVILES GOMEZ,,RODRIGO JOSUE GAZCON QUINTANA,False,
PAN,SANDRA SUSANA MARTINEZ CASTRO,,ALMA LORENA GAMBOA MENDOZA,False,
PAN,JORGE REAL SANCHEZ,,ISMAEL DAGOBERTO MONROY NOLASCO,False,
PAN,MARIA TERESA GUADALUPE TOCA GUTIERREZ,,JUANA CONCEPCION CUSI SOLANA,False,
PAN,LEOVIGILDO CHAVEZ LOPEZ,10899,FERNANDO DIAZ BARRIGA HERNANDEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10899
PAN,MARIA GUADALUPE CHAPELA Y MENDOZA,10901,CECILIA ZARAGOZA PEREZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10901
PAN,GILBERTO ADRIAN HERNANDEZ VAZQUEZ,,ADRIAN CESAR VALLE RAMIREZ,False,
PAN,ANA YOSELYN VILLAGRAN VILLASANA,10905,ELSA ALICIA MONTSERRAT LLARENA JIMENEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10905
PAN,BENITO SOTELO VILLA,10907,ZINHUE SAMUEL SILVESTRE GUZMAN AYALA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10907
PAN,DIANA MARIA TERESA LARA CARREON,10909,FRANCHELIA DANIEL AVILES,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10909
PAN,MAURICIO ROBLES CORTES,10911,GUILLERMO EDUARDO LOPEZ ESCOBEDO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10911
PAN,ELIZABETH MARIN ROLDAN,,CLAUDIA PAOLA GONZALEZ GONZALEZ,False,
PAN,MIGUEL ANGEL OCANO OPENGO,10915,JESUS HERNANDEZ MEDINA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10915
PAN,ROSALIND PAMELA RAMIREZ HERNANDEZ,10917,PATRICIA CHAVEZ GARCES,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10917
PAN,EDUARDO HERNANDEZ ROJAS,,LUIS ALBERTO RODRIGUEZ TAPIA,False,
PAN,KAREN GONZALEZ RODRIGUEZ,10921,MARIANA ZARAHI RANGEL OLIVA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10921
PAN,JACOBO MANFREDO BONILLA CEDILLO,,LUIS JAVIER VALENCIA VILLA,False,
PAN,LAURA SUSANA OROPEZA MORALES,10925,AURORA VERGARA DIAZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10925
PAN,ESTEBAN SALDAÑA PARAMO,10927,ADRIAN PEREZ JIMENEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10927
PAN,SILVIA ZULETA VITE,,LYDIA SUAREZ URBAN,False,
PAN,JUAN JOSE MENDEZ LIPRANDI,,ANGEL GABRIEL VALDELAMAR GALLEGOS,False,
PAN,MARTHA ANGELICA VILLA GONZALEZ,10297,MIRIAM DIAZ ROMERO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10297
PAN,JOSE CARLOS JIMENEZ AGUIRRE,10299,JOSE ANTONIO LARRAÑAGA ROMANDIA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10299
PAN,CYNTHIA ADRIANA BELTRAN VELAZQUEZ,10301,SANDRA ARACELI TORRES ALVAREZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10301
PAN,VICTOR MANUEL ARMENTA NOVALES,10303,AARON ARMENTA CRUZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10303
PAN,NANCY YANIRA RUIZ HERNANDEZ,10305,MIRELLA ANAYA SANCHEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10305
PAN,ALEJANDRO CURIEL GONZALEZ,10307,ROBERTO ENRIQUEZ CHAVEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10307
PAN,RUBI OSIO MIRANDA,10309,BRENDA TZOMPA GARCIA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10309
PAN,ARTURO RAMOS RUIZ,10311,ANGEL GARCIA PEREZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10311
PAN,MARIA ISABEL MORALES VELAZQUEZ,10313,ROSA ISELA MORALES VELAZQUEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10313
PAN,LUIS MANUEL MUÑOZ CARDOSO,10315,MIGUEL CONTRERAS PONCE,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10315
PAN,MARIA DEL CARMEN ARRIAGA PEREZ,,MARIA JOVITA HERNANDEZ ROJAS,False,
PAN,FLAVIO GUZMAN LOPEZ,,JUAN SAUL ESCOBEDO SANCHEZ,False,
PAN,DARLETT CERPA SERRANO,,GISELLE CERPA SERRANO,False,
PAN,GILDARDO LOPEZ HERNANDEZ,,ROBERTO MURGUIA MORALES,False,
PAN,EVELYN VERONICA FIGUEROA REYES,,KARLA MARIA ROJAS GOMEZ,False,
PAN,JORGE HERNANDEZ OLVERA,10327,JULIO JESUS MERCADO CORTES,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10327
PAN,SOCORRO ORTIZ CHAVEZ,,CECILIA HAYDEE SALINAS MALDONADO,False,
PAN,ERICK MENA MORENO,10331,JOSE MANUEL DIAZ COBARRUBIAS CASTILLON,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10331
PAN,REBECA EDITH QUIROZ HERAS,,ALONDRA ZAMORA GUERRERO,False,
PRI,IRMA CUE SARQUIS,10349,MARIANA GOMEZ ROMAN,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10349
PRI,CARLOS HUMBERTO ACEVES Y DEL OLMO,10353,ARMANDO JESUS BAEZ PINAL,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10353
PRI,CYNTHIA ILIANA LOPEZ CASTRO,10357,ZELFA CELIA AYALA SANCHEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10357
PRI,JOSE EDUARDO ESCOBEDO MIRAMONTES,10361,RODOLFO HIGAREDA COEN,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10361
PRI,MARIA FERNANDA BAYARDO SALIM,10365,JESSICA ALEJANDRA GIL JIMENEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10365
PRI,JORGE ALEJANDRO CHAVEZ PRESA,10497,YOSHUA RAFAEL ROMERO LOZADA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10497
PRI,LEONOR GOMEZ OTEGUI,10501,MAGALI ELOISA HERNANDEZ MUÑOZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10501
PRI,GUSTAVO SOTELO VILLEGAS,10507,MIGUEL ANGEL PEREZ BAUTISTA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10507
PRI,GLORIA CARRILLO SALINAS,10511,YASMIT MONROY ARROYO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10511
PRI,FILOGONIO SANCHEZ ALVARADO,10517,ENRIQUE PEREZ RUIZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10517
PRI,MARGARITA MARIA SANCHEZ GAVITO DIAZ,10465,GLORIA SOTELO SALAZAR,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10465
PRI,ENRIQUE DAVIS MAZLUM,10369,ANGEL ALEXEI OCHOA PEREZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10369
PRI,LAURA ELENA ARELLANO GILMORE,10373,PERLA STEPANIE VALENTINO GARCIA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10373
PRI,JOSE ALBERTO AGUILAR IÑARRITU,10377,HILARIO RAMIREZ CHAVEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10377
PRI,ARACELI GARCIA RICO,10381,BARBARA YANINA KARINA GARCIA CORDOVA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10381
PRI,ALDO UGARTECHEA ARANDA,11116,BERNARDO RAMOS RODRIGUEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/11116
PRI,ARIANNA NOEMI MONTIEL ALVARADO,10395,DAFNE ZARAI GUZMAN GUZMAN,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10395
PRI,LUIS FRANCISCO CELIS MOLINA,10403,JOSE ALEJANDRO GUTIERREZ NUÑEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10403
PRI,VERONICA MARTINEZ SENTIES,10407,MARIA DE JESUS DE LA PARRA GARCIA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10407
PRI,ISRAEL CHAPARRO MEDINA,11118,LAZARO OSCAR RAMIREZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/11118
PRI,LILA KARINA ABED RUIZ,10499,ANGELICA JUAREZ PEREZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10499
PRI,MARIO ALBERTO ZAPATA BARAJAS,10503,JORGE LUIS NIETO HERNANDEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10503
PRI,GEORGINA ADRIANA PULIDO GARCIA,10509,CELESTE CANDELARIA ESPINOZA ARCE,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10509
PRI,JORGE GARCIA RODRIGUEZ,10513,DAVID CORREA CARUZO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10513
PRI,MARTHA GUTIERREZ MANRIQUE,10515,JOSELIN MARGOT CONTRERAS FLORES,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10515
PRI,CARLOS JUAN CAMACHO DAVALOS,10519,JOSE HUMBERTO SANCHEZ MERINO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10519
PRI,GUADALUPE CEDILLO MONDRAGON,10523,MARIA DEL ROSARIO IMAZU ORDOÑEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10523
PRI,FERNANDO RASCON FUENTES,10529,LUIS ALBERTO AZUA ARIAS,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10529
PRI,CLAUDIA MARIA AGUILAR ESQUIVEL,10533,VIRIDIANA MEZA OLIVARES,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10533
PRI,ESTEBAN RUIZ CARBALLIDO,10539,RAMON PICAZO CASTELAN,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10539
PRI,KARLA PAOLA ARSOF CAMPOS,10543,LAURA ALICIA QUEVEDO SOLANO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10543
PRI,JOSE LUIS CAMACHO VARGAS,10547,FEDERICO SANCHEZ GUERRERO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10547
PRI,TERESA RAMOS ARREOLA,10551,INGRID NORIEGA LUNA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10551
PRI,LUIS SALVADOR FIGUEROA SOLANO,10555,JUAN PABLO OSUNA HERNANDEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10555
PRI,GABRIELA DE REGIL CURIEL,10561,ANA LUISA GARCIA SALGADO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10561
PRI,EDGAR MERELES ORTIZ,10563,OMAR REYES GUTIERREZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10563
PRI,GUADALUPE AURORA LOL BE PERAZA GONZALEZ,10567,NORA NUÑEZ PEÑA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10567
PRI,RICARDO CHEW LOPEZ,10569,MAURICIO CANO FERNANDEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10569
PRI,GUADALUPE GALICIA FLAMENCO,10571,MARIA DEL CARMEN ALEJANDRA SOTELO CABELLO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10571
PRI,MARCO ANTONIO VELASQUEZ VALENCIA,10573,JOSE HUMBERTO AGUILAR ALCERRECA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10573
PRI,MARIANA VALDIVIA TOLEDO,10581,GUADALUPE BARRON HERNANDEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10581
PRI,LUIS MIGUEL CLAVERIE FARIAS,10585,JOSE LUIS IVAN MONDRAGON VILLAGRAN,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10585
PRI,LIDIA LARA BARRAGAN VARGAS,10589,MARIA LUISA BOTELLO MORENO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10589
PRI,JUAN LUIS GOMEZ JARDON,10593,FERNANDO JIMENEZ CARRASCO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10593
